id,product,year,day,hour
1951,ABI-L1b-RadC,2022,296,02
1952,ABI-L1b-RadC,2022,296,03
1953,ABI-L1b-RadC,2022,296,04
1954,ABI-L1b-RadC,2022,296,05
1955,ABI-L1b-RadC,2022,296,06
1956,ABI-L1b-RadC,2022,296,07
1957,ABI-L1b-RadC,2022,296,08
1958,ABI-L1b-RadC,2022,296,09
1959,ABI-L1b-RadC,2022,296,10
1960,ABI-L1b-RadC,2022,296,11
1961,ABI-L1b-RadC,2022,296,12
1962,ABI-L1b-RadC,2022,296,13
1963,ABI-L1b-RadC,2022,296,14
1964,ABI-L1b-RadC,2022,296,15
1965,ABI-L1b-RadC,2022,296,16
1966,ABI-L1b-RadC,2022,296,17
1967,ABI-L1b-RadC,2022,296,18
1968,ABI-L1b-RadC,2022,296,19
1969,ABI-L1b-RadC,2022,296,20
1970,ABI-L1b-RadC,2022,296,21
1971,ABI-L1b-RadC,2022,296,22
1972,ABI-L1b-RadC,2022,296,23
1973,ABI-L1b-RadC,2022,297,00
1974,ABI-L1b-RadC,2022,297,01
1975,ABI-L1b-RadC,2022,297,02
1976,ABI-L1b-RadC,2022,297,03
1977,ABI-L1b-RadC,2022,297,04
1978,ABI-L1b-RadC,2022,297,05
1979,ABI-L1b-RadC,2022,297,06
1980,ABI-L1b-RadC,2022,297,07
1981,ABI-L1b-RadC,2022,297,08
1982,ABI-L1b-RadC,2022,297,09
1983,ABI-L1b-RadC,2022,297,10
1984,ABI-L1b-RadC,2022,297,11
1985,ABI-L1b-RadC,2022,297,12
1986,ABI-L1b-RadC,2022,297,13
1987,ABI-L1b-RadC,2022,297,14
1988,ABI-L1b-RadC,2022,297,15
1989,ABI-L1b-RadC,2022,297,16
1990,ABI-L1b-RadC,2022,297,17
1991,ABI-L1b-RadC,2022,297,18
1992,ABI-L1b-RadC,2022,297,19
1993,ABI-L1b-RadC,2022,297,20
1994,ABI-L1b-RadC,2022,297,21
1995,ABI-L1b-RadC,2022,297,22
1996,ABI-L1b-RadC,2022,297,23
1997,ABI-L1b-RadC,2022,298,00
1998,ABI-L1b-RadC,2022,298,01
1999,ABI-L1b-RadC,2022,298,02
2000,ABI-L1b-RadC,2022,298,03
2001,ABI-L1b-RadC,2022,298,04
2002,ABI-L1b-RadC,2022,298,05
2003,ABI-L1b-RadC,2022,298,06
2004,ABI-L1b-RadC,2022,298,07
2005,ABI-L1b-RadC,2022,298,08
2006,ABI-L1b-RadC,2022,298,09
2007,ABI-L1b-RadC,2022,298,10
2008,ABI-L1b-RadC,2022,298,11
2009,ABI-L1b-RadC,2022,298,12
2010,ABI-L1b-RadC,2022,298,13
2011,ABI-L1b-RadC,2022,298,14
2012,ABI-L1b-RadC,2022,298,15
2013,ABI-L1b-RadC,2022,298,16
2014,ABI-L1b-RadC,2022,298,17
2015,ABI-L1b-RadC,2022,298,18
2016,ABI-L1b-RadC,2022,298,19
2017,ABI-L1b-RadC,2022,298,20
2018,ABI-L1b-RadC,2022,298,21
2019,ABI-L1b-RadC,2022,298,22
2020,ABI-L1b-RadC,2022,298,23
2021,ABI-L1b-RadC,2022,299,00
2022,ABI-L1b-RadC,2022,299,01
2023,ABI-L1b-RadC,2022,299,02
2024,ABI-L1b-RadC,2022,299,03
2025,ABI-L1b-RadC,2022,299,04
2026,ABI-L1b-RadC,2022,299,05
2027,ABI-L1b-RadC,2022,299,06
2028,ABI-L1b-RadC,2022,299,07
2029,ABI-L1b-RadC,2022,299,08
2030,ABI-L1b-RadC,2022,299,09
2031,ABI-L1b-RadC,2022,299,10
2032,ABI-L1b-RadC,2022,299,11
2033,ABI-L1b-RadC,2022,299,12
2034,ABI-L1b-RadC,2022,299,13
2035,ABI-L1b-RadC,2022,299,14
2036,ABI-L1b-RadC,2022,299,15
2037,ABI-L1b-RadC,2022,299,16
2038,ABI-L1b-RadC,2022,299,17
2039,ABI-L1b-RadC,2022,299,18
2040,ABI-L1b-RadC,2022,299,19
2041,ABI-L1b-RadC,2022,299,20
2042,ABI-L1b-RadC,2022,299,21
2043,ABI-L1b-RadC,2022,299,22
2044,ABI-L1b-RadC,2022,299,23
2045,ABI-L1b-RadC,2022,300,00
2046,ABI-L1b-RadC,2022,300,01
2047,ABI-L1b-RadC,2022,300,02
2048,ABI-L1b-RadC,2022,300,03
2049,ABI-L1b-RadC,2022,300,04
2050,ABI-L1b-RadC,2022,300,05
2051,ABI-L1b-RadC,2022,300,06
2052,ABI-L1b-RadC,2022,300,07
2053,ABI-L1b-RadC,2022,300,08
2054,ABI-L1b-RadC,2022,300,09
2055,ABI-L1b-RadC,2022,300,10
2056,ABI-L1b-RadC,2022,300,11
2057,ABI-L1b-RadC,2022,300,12
2058,ABI-L1b-RadC,2022,300,13
2059,ABI-L1b-RadC,2022,300,14
2060,ABI-L1b-RadC,2022,300,15
2061,ABI-L1b-RadC,2022,300,16
2062,ABI-L1b-RadC,2022,300,17
2063,ABI-L1b-RadC,2022,300,18
2064,ABI-L1b-RadC,2022,300,19
2065,ABI-L1b-RadC,2022,300,20
2066,ABI-L1b-RadC,2022,300,21
2067,ABI-L1b-RadC,2022,300,22
2068,ABI-L1b-RadC,2022,300,23
2069,ABI-L1b-RadC,2022,301,00
2070,ABI-L1b-RadC,2022,301,01
2071,ABI-L1b-RadC,2022,301,02
2072,ABI-L1b-RadC,2022,301,03
2073,ABI-L1b-RadC,2022,301,04
2074,ABI-L1b-RadC,2022,301,05
2075,ABI-L1b-RadC,2022,301,06
2076,ABI-L1b-RadC,2022,301,07
2077,ABI-L1b-RadC,2022,301,08
2078,ABI-L1b-RadC,2022,301,09
2079,ABI-L1b-RadC,2022,301,10
2080,ABI-L1b-RadC,2022,301,11
2081,ABI-L1b-RadC,2022,301,12
2082,ABI-L1b-RadC,2022,301,13
2083,ABI-L1b-RadC,2022,301,14
2084,ABI-L1b-RadC,2022,301,15
2085,ABI-L1b-RadC,2022,301,16
2086,ABI-L1b-RadC,2022,301,17
2087,ABI-L1b-RadC,2022,301,18
2088,ABI-L1b-RadC,2022,301,19
2089,ABI-L1b-RadC,2022,301,20
2090,ABI-L1b-RadC,2022,301,21
2091,ABI-L1b-RadC,2022,301,22
2092,ABI-L1b-RadC,2022,301,23
2093,ABI-L1b-RadC,2022,302,00
2094,ABI-L1b-RadC,2022,302,01
2095,ABI-L1b-RadC,2022,302,02
2096,ABI-L1b-RadC,2022,302,03
2097,ABI-L1b-RadC,2022,302,04
2098,ABI-L1b-RadC,2022,302,05
2099,ABI-L1b-RadC,2022,302,06
2100,ABI-L1b-RadC,2022,302,07
2101,ABI-L1b-RadC,2022,302,08
2102,ABI-L1b-RadC,2022,302,09
2103,ABI-L1b-RadC,2022,302,10
2104,ABI-L1b-RadC,2022,302,11
2105,ABI-L1b-RadC,2022,302,12
2106,ABI-L1b-RadC,2022,302,13
2107,ABI-L1b-RadC,2022,302,14
2108,ABI-L1b-RadC,2022,302,15
2109,ABI-L1b-RadC,2022,302,16
2110,ABI-L1b-RadC,2022,302,17
2111,ABI-L1b-RadC,2022,302,18
2112,ABI-L1b-RadC,2022,302,19
2113,ABI-L1b-RadC,2022,302,20
2114,ABI-L1b-RadC,2022,302,21
2115,ABI-L1b-RadC,2022,302,22
2116,ABI-L1b-RadC,2022,302,23
2117,ABI-L1b-RadC,2022,303,00
2118,ABI-L1b-RadC,2022,303,01
2119,ABI-L1b-RadC,2022,303,02
2120,ABI-L1b-RadC,2022,303,03
2121,ABI-L1b-RadC,2022,303,04
2122,ABI-L1b-RadC,2022,303,05
2123,ABI-L1b-RadC,2022,303,06
2124,ABI-L1b-RadC,2022,303,07
2125,ABI-L1b-RadC,2022,303,08
2126,ABI-L1b-RadC,2022,303,09
2127,ABI-L1b-RadC,2022,303,10
2128,ABI-L1b-RadC,2022,303,11
2129,ABI-L1b-RadC,2022,303,12
2130,ABI-L1b-RadC,2022,303,13
2131,ABI-L1b-RadC,2022,303,14
2132,ABI-L1b-RadC,2022,303,15
2133,ABI-L1b-RadC,2022,303,16
2134,ABI-L1b-RadC,2022,303,17
2135,ABI-L1b-RadC,2022,303,18
2136,ABI-L1b-RadC,2022,303,19
2137,ABI-L1b-RadC,2022,303,20
2138,ABI-L1b-RadC,2022,303,21
2139,ABI-L1b-RadC,2022,303,22
2140,ABI-L1b-RadC,2022,303,23
2141,ABI-L1b-RadC,2022,304,00
2142,ABI-L1b-RadC,2022,304,01
2143,ABI-L1b-RadC,2022,304,02
2144,ABI-L1b-RadC,2022,304,03
2145,ABI-L1b-RadC,2022,304,04
2146,ABI-L1b-RadC,2022,304,05
2147,ABI-L1b-RadC,2022,304,06
2148,ABI-L1b-RadC,2022,304,07
2149,ABI-L1b-RadC,2022,304,08
2150,ABI-L1b-RadC,2022,304,09
2151,ABI-L1b-RadC,2022,304,10
2152,ABI-L1b-RadC,2022,304,11
2153,ABI-L1b-RadC,2022,304,12
2154,ABI-L1b-RadC,2022,304,13
2155,ABI-L1b-RadC,2022,304,14
2156,ABI-L1b-RadC,2022,304,15
2157,ABI-L1b-RadC,2022,304,16
2158,ABI-L1b-RadC,2022,304,17
2159,ABI-L1b-RadC,2022,304,18
2160,ABI-L1b-RadC,2022,304,19
2161,ABI-L1b-RadC,2022,304,20
2162,ABI-L1b-RadC,2022,304,21
2163,ABI-L1b-RadC,2022,304,22
2164,ABI-L1b-RadC,2022,304,23
2165,ABI-L1b-RadC,2022,305,00
2166,ABI-L1b-RadC,2022,305,01
2167,ABI-L1b-RadC,2022,305,02
2168,ABI-L1b-RadC,2022,305,03
2169,ABI-L1b-RadC,2022,305,04
2170,ABI-L1b-RadC,2022,305,05
2171,ABI-L1b-RadC,2022,305,06
2172,ABI-L1b-RadC,2022,305,07
2173,ABI-L1b-RadC,2022,305,08
2174,ABI-L1b-RadC,2022,305,09
2175,ABI-L1b-RadC,2022,305,10
2176,ABI-L1b-RadC,2022,305,11
2177,ABI-L1b-RadC,2022,305,12
2178,ABI-L1b-RadC,2022,305,13
2179,ABI-L1b-RadC,2022,305,14
2180,ABI-L1b-RadC,2022,305,15
2181,ABI-L1b-RadC,2022,305,16
2182,ABI-L1b-RadC,2022,305,17
2183,ABI-L1b-RadC,2022,305,18
2184,ABI-L1b-RadC,2022,305,19
2185,ABI-L1b-RadC,2022,305,20
2186,ABI-L1b-RadC,2022,305,21
2187,ABI-L1b-RadC,2022,305,22
2188,ABI-L1b-RadC,2022,305,23
2189,ABI-L1b-RadC,2022,306,00
2190,ABI-L1b-RadC,2022,306,01
2191,ABI-L1b-RadC,2022,306,02
2192,ABI-L1b-RadC,2022,306,03
2193,ABI-L1b-RadC,2022,306,04
2194,ABI-L1b-RadC,2022,306,05
2195,ABI-L1b-RadC,2022,306,06
2196,ABI-L1b-RadC,2022,306,07
2197,ABI-L1b-RadC,2022,306,08
2198,ABI-L1b-RadC,2022,306,09
2199,ABI-L1b-RadC,2022,306,10
2200,ABI-L1b-RadC,2022,306,11
2201,ABI-L1b-RadC,2022,306,12
2202,ABI-L1b-RadC,2022,306,13
2203,ABI-L1b-RadC,2022,306,14
2204,ABI-L1b-RadC,2022,306,15
2205,ABI-L1b-RadC,2022,306,16
2206,ABI-L1b-RadC,2022,306,17
2207,ABI-L1b-RadC,2022,306,18
2208,ABI-L1b-RadC,2022,306,19
2209,ABI-L1b-RadC,2022,306,20
2210,ABI-L1b-RadC,2022,306,21
2211,ABI-L1b-RadC,2022,306,22
2212,ABI-L1b-RadC,2022,306,23
2213,ABI-L1b-RadC,2022,307,00
2214,ABI-L1b-RadC,2022,307,01
2215,ABI-L1b-RadC,2022,307,02
2216,ABI-L1b-RadC,2022,307,03
2217,ABI-L1b-RadC,2022,307,04
2218,ABI-L1b-RadC,2022,307,05
2219,ABI-L1b-RadC,2022,307,06
2220,ABI-L1b-RadC,2022,307,07
2221,ABI-L1b-RadC,2022,307,08
2222,ABI-L1b-RadC,2022,307,09
2223,ABI-L1b-RadC,2022,307,10
2224,ABI-L1b-RadC,2022,307,11
2225,ABI-L1b-RadC,2022,307,12
2226,ABI-L1b-RadC,2022,307,13
2227,ABI-L1b-RadC,2022,307,14
2228,ABI-L1b-RadC,2022,307,15
2229,ABI-L1b-RadC,2022,307,16
2230,ABI-L1b-RadC,2022,307,17
2231,ABI-L1b-RadC,2022,307,18
2232,ABI-L1b-RadC,2022,307,19
2233,ABI-L1b-RadC,2022,307,20
2234,ABI-L1b-RadC,2022,307,21
2235,ABI-L1b-RadC,2022,307,22
2236,ABI-L1b-RadC,2022,307,23
2237,ABI-L1b-RadC,2022,308,00
2238,ABI-L1b-RadC,2022,308,01
2239,ABI-L1b-RadC,2022,308,02
2240,ABI-L1b-RadC,2022,308,03
2241,ABI-L1b-RadC,2022,308,04
2242,ABI-L1b-RadC,2022,308,05
2243,ABI-L1b-RadC,2022,308,06
2244,ABI-L1b-RadC,2022,308,07
2245,ABI-L1b-RadC,2022,308,08
2246,ABI-L1b-RadC,2022,308,09
2247,ABI-L1b-RadC,2022,308,10
2248,ABI-L1b-RadC,2022,308,11
2249,ABI-L1b-RadC,2022,308,12
2250,ABI-L1b-RadC,2022,308,13
2251,ABI-L1b-RadC,2022,308,14
2252,ABI-L1b-RadC,2022,308,15
2253,ABI-L1b-RadC,2022,308,16
2254,ABI-L1b-RadC,2022,308,17
2255,ABI-L1b-RadC,2022,308,18
2256,ABI-L1b-RadC,2022,308,19
2257,ABI-L1b-RadC,2022,308,20
2258,ABI-L1b-RadC,2022,308,21
2259,ABI-L1b-RadC,2022,308,22
2260,ABI-L1b-RadC,2022,308,23
2261,ABI-L1b-RadC,2022,309,00
2262,ABI-L1b-RadC,2022,309,01
2263,ABI-L1b-RadC,2022,309,02
2264,ABI-L1b-RadC,2022,309,03
2265,ABI-L1b-RadC,2022,309,04
2266,ABI-L1b-RadC,2022,309,05
2267,ABI-L1b-RadC,2022,309,06
2268,ABI-L1b-RadC,2022,309,07
2269,ABI-L1b-RadC,2022,309,08
2270,ABI-L1b-RadC,2022,309,09
2271,ABI-L1b-RadC,2022,309,10
2272,ABI-L1b-RadC,2022,309,11
2273,ABI-L1b-RadC,2022,309,12
2274,ABI-L1b-RadC,2022,309,13
2275,ABI-L1b-RadC,2022,309,14
2276,ABI-L1b-RadC,2022,309,15
2277,ABI-L1b-RadC,2022,309,16
2278,ABI-L1b-RadC,2022,309,17
2279,ABI-L1b-RadC,2022,309,18
2280,ABI-L1b-RadC,2022,309,19
2281,ABI-L1b-RadC,2022,309,20
2282,ABI-L1b-RadC,2022,309,21
2283,ABI-L1b-RadC,2022,309,22
2284,ABI-L1b-RadC,2022,309,23
2285,ABI-L1b-RadC,2022,310,00
2286,ABI-L1b-RadC,2022,310,01
2287,ABI-L1b-RadC,2022,310,02
2288,ABI-L1b-RadC,2022,310,03
2289,ABI-L1b-RadC,2022,310,04
2290,ABI-L1b-RadC,2022,310,05
2291,ABI-L1b-RadC,2022,310,06
2292,ABI-L1b-RadC,2022,310,07
2293,ABI-L1b-RadC,2022,310,08
2294,ABI-L1b-RadC,2022,310,09
2295,ABI-L1b-RadC,2022,310,10
2296,ABI-L1b-RadC,2022,310,11
2297,ABI-L1b-RadC,2022,310,12
2298,ABI-L1b-RadC,2022,310,13
2299,ABI-L1b-RadC,2022,310,14
2300,ABI-L1b-RadC,2022,310,15
2301,ABI-L1b-RadC,2022,310,16
2302,ABI-L1b-RadC,2022,310,17
2303,ABI-L1b-RadC,2022,310,18
2304,ABI-L1b-RadC,2022,310,19
2305,ABI-L1b-RadC,2022,310,20
2306,ABI-L1b-RadC,2022,310,21
2307,ABI-L1b-RadC,2022,310,22
2308,ABI-L1b-RadC,2022,310,23
2309,ABI-L1b-RadC,2022,311,00
2310,ABI-L1b-RadC,2022,311,01
2311,ABI-L1b-RadC,2022,311,02
2312,ABI-L1b-RadC,2022,311,03
2313,ABI-L1b-RadC,2022,311,04
2314,ABI-L1b-RadC,2022,311,05
2315,ABI-L1b-RadC,2022,311,06
2316,ABI-L1b-RadC,2022,311,07
2317,ABI-L1b-RadC,2022,311,08
2318,ABI-L1b-RadC,2022,311,09
2319,ABI-L1b-RadC,2022,311,10
2320,ABI-L1b-RadC,2022,311,11
2321,ABI-L1b-RadC,2022,311,12
2322,ABI-L1b-RadC,2022,311,13
2323,ABI-L1b-RadC,2022,311,14
2324,ABI-L1b-RadC,2022,311,15
2325,ABI-L1b-RadC,2022,311,16
2326,ABI-L1b-RadC,2022,311,17
2327,ABI-L1b-RadC,2022,311,18
2328,ABI-L1b-RadC,2022,311,19
2329,ABI-L1b-RadC,2022,312,01
2330,ABI-L1b-RadC,2022,312,02
2331,ABI-L1b-RadC,2022,312,03
2332,ABI-L1b-RadC,2022,312,04
2333,ABI-L1b-RadC,2022,312,05
2334,ABI-L1b-RadC,2022,312,06
2335,ABI-L1b-RadC,2022,312,07
2336,ABI-L1b-RadC,2022,312,08
2337,ABI-L1b-RadC,2022,312,09
2338,ABI-L1b-RadC,2022,312,10
2339,ABI-L1b-RadC,2022,312,11
2340,ABI-L1b-RadC,2022,312,12
2341,ABI-L1b-RadC,2022,312,13
2342,ABI-L1b-RadC,2022,312,14
2343,ABI-L1b-RadC,2022,312,15
2344,ABI-L1b-RadC,2022,312,16
2345,ABI-L1b-RadC,2022,312,17
2346,ABI-L1b-RadC,2022,312,18
2347,ABI-L1b-RadC,2022,312,19
2348,ABI-L1b-RadC,2022,312,20
2349,ABI-L1b-RadC,2022,312,21
2350,ABI-L1b-RadC,2022,312,22
2351,ABI-L1b-RadC,2022,312,23
2352,ABI-L1b-RadC,2022,313,00
2353,ABI-L1b-RadC,2022,313,01
2354,ABI-L1b-RadC,2022,313,02
2355,ABI-L1b-RadC,2022,313,03
2356,ABI-L1b-RadC,2022,313,04
2357,ABI-L1b-RadC,2022,313,05
2358,ABI-L1b-RadC,2022,313,06
2359,ABI-L1b-RadC,2022,313,07
2360,ABI-L1b-RadC,2022,313,08
2361,ABI-L1b-RadC,2022,313,09
2362,ABI-L1b-RadC,2022,313,10
2363,ABI-L1b-RadC,2022,313,11
2364,ABI-L1b-RadC,2022,313,12
2365,ABI-L1b-RadC,2022,313,13
2366,ABI-L1b-RadC,2022,313,14
2367,ABI-L1b-RadC,2022,313,15
2368,ABI-L1b-RadC,2022,313,16
2369,ABI-L1b-RadC,2022,313,17
2370,ABI-L1b-RadC,2022,313,18
2371,ABI-L1b-RadC,2022,313,19
2372,ABI-L1b-RadC,2022,313,20
2373,ABI-L1b-RadC,2022,313,21
2374,ABI-L1b-RadC,2022,313,22
2375,ABI-L1b-RadC,2022,313,23
2376,ABI-L1b-RadC,2022,314,00
2377,ABI-L1b-RadC,2022,314,01
2378,ABI-L1b-RadC,2022,314,02
2379,ABI-L1b-RadC,2022,314,03
2380,ABI-L1b-RadC,2022,314,04
2381,ABI-L1b-RadC,2022,314,05
2382,ABI-L1b-RadC,2022,314,06
2383,ABI-L1b-RadC,2022,314,07
2384,ABI-L1b-RadC,2022,314,08
2385,ABI-L1b-RadC,2022,314,09
2386,ABI-L1b-RadC,2022,314,10
2387,ABI-L1b-RadC,2022,314,11
2388,ABI-L1b-RadC,2022,314,12
2389,ABI-L1b-RadC,2022,314,13
2390,ABI-L1b-RadC,2022,314,14
2391,ABI-L1b-RadC,2022,314,15
2392,ABI-L1b-RadC,2022,314,16
2393,ABI-L1b-RadC,2022,314,17
2394,ABI-L1b-RadC,2022,314,18
2395,ABI-L1b-RadC,2022,314,19
2396,ABI-L1b-RadC,2022,314,20
2397,ABI-L1b-RadC,2022,314,21
2398,ABI-L1b-RadC,2022,314,22
2399,ABI-L1b-RadC,2022,314,23
2400,ABI-L1b-RadC,2022,315,00
2401,ABI-L1b-RadC,2022,315,01
2402,ABI-L1b-RadC,2022,315,02
2403,ABI-L1b-RadC,2022,315,03
2404,ABI-L1b-RadC,2022,315,04
2405,ABI-L1b-RadC,2022,315,05
2406,ABI-L1b-RadC,2022,315,06
2407,ABI-L1b-RadC,2022,315,07
2408,ABI-L1b-RadC,2022,315,08
2409,ABI-L1b-RadC,2022,315,09
2410,ABI-L1b-RadC,2022,315,10
2411,ABI-L1b-RadC,2022,315,11
2412,ABI-L1b-RadC,2022,315,12
2413,ABI-L1b-RadC,2022,315,13
2414,ABI-L1b-RadC,2022,315,14
2415,ABI-L1b-RadC,2022,315,15
2416,ABI-L1b-RadC,2022,315,16
2417,ABI-L1b-RadC,2022,315,17
2418,ABI-L1b-RadC,2022,315,18
2419,ABI-L1b-RadC,2022,315,19
2420,ABI-L1b-RadC,2022,315,20
2421,ABI-L1b-RadC,2022,315,21
2422,ABI-L1b-RadC,2022,315,22
2423,ABI-L1b-RadC,2022,315,23
2424,ABI-L1b-RadC,2022,316,00
2425,ABI-L1b-RadC,2022,316,01
2426,ABI-L1b-RadC,2022,316,02
2427,ABI-L1b-RadC,2022,316,03
2428,ABI-L1b-RadC,2022,316,04
2429,ABI-L1b-RadC,2022,316,05
2430,ABI-L1b-RadC,2022,316,06
2431,ABI-L1b-RadC,2022,316,07
2432,ABI-L1b-RadC,2022,316,08
2433,ABI-L1b-RadC,2022,316,09
2434,ABI-L1b-RadC,2022,316,10
2435,ABI-L1b-RadC,2022,316,11
2436,ABI-L1b-RadC,2022,316,12
2437,ABI-L1b-RadC,2022,316,13
2438,ABI-L1b-RadC,2022,316,14
2439,ABI-L1b-RadC,2022,316,15
2440,ABI-L1b-RadC,2022,316,16
2441,ABI-L1b-RadC,2022,316,17
2442,ABI-L1b-RadC,2022,316,18
2443,ABI-L1b-RadC,2022,316,19
2444,ABI-L1b-RadC,2022,316,20
2445,ABI-L1b-RadC,2022,316,21
2446,ABI-L1b-RadC,2022,316,22
2447,ABI-L1b-RadC,2022,316,23
2448,ABI-L1b-RadC,2022,317,00
2449,ABI-L1b-RadC,2022,317,01
2450,ABI-L1b-RadC,2022,317,02
2451,ABI-L1b-RadC,2022,317,03
2452,ABI-L1b-RadC,2022,317,04
2453,ABI-L1b-RadC,2022,317,05
2454,ABI-L1b-RadC,2022,317,06
2455,ABI-L1b-RadC,2022,317,07
2456,ABI-L1b-RadC,2022,317,08
2457,ABI-L1b-RadC,2022,317,09
2458,ABI-L1b-RadC,2022,317,10
2459,ABI-L1b-RadC,2022,317,11
2460,ABI-L1b-RadC,2022,317,12
2461,ABI-L1b-RadC,2022,317,13
2462,ABI-L1b-RadC,2022,317,14
2463,ABI-L1b-RadC,2022,317,15
2464,ABI-L1b-RadC,2022,317,16
2465,ABI-L1b-RadC,2022,317,17
2466,ABI-L1b-RadC,2022,317,18
2467,ABI-L1b-RadC,2022,317,19
2468,ABI-L1b-RadC,2022,317,20
2469,ABI-L1b-RadC,2022,317,21
2470,ABI-L1b-RadC,2022,317,22
2471,ABI-L1b-RadC,2022,317,23
2472,ABI-L1b-RadC,2022,318,00
2473,ABI-L1b-RadC,2022,318,01
2474,ABI-L1b-RadC,2022,318,02
2475,ABI-L1b-RadC,2022,318,03
2476,ABI-L1b-RadC,2022,318,04
2477,ABI-L1b-RadC,2022,318,05
2478,ABI-L1b-RadC,2022,318,06
2479,ABI-L1b-RadC,2022,318,07
2480,ABI-L1b-RadC,2022,318,08
2481,ABI-L1b-RadC,2022,318,09
2482,ABI-L1b-RadC,2022,318,10
2483,ABI-L1b-RadC,2022,318,11
2484,ABI-L1b-RadC,2022,318,12
2485,ABI-L1b-RadC,2022,318,13
2486,ABI-L1b-RadC,2022,318,14
2487,ABI-L1b-RadC,2022,318,15
2488,ABI-L1b-RadC,2022,318,16
2489,ABI-L1b-RadC,2022,318,17
2490,ABI-L1b-RadC,2022,318,18
2491,ABI-L1b-RadC,2022,318,19
2492,ABI-L1b-RadC,2022,318,20
2493,ABI-L1b-RadC,2022,318,21
2494,ABI-L1b-RadC,2022,318,22
2495,ABI-L1b-RadC,2022,318,23
2496,ABI-L1b-RadC,2022,319,00
2497,ABI-L1b-RadC,2022,319,01
2498,ABI-L1b-RadC,2022,319,02
2499,ABI-L1b-RadC,2022,319,03
2500,ABI-L1b-RadC,2022,319,04
2501,ABI-L1b-RadC,2022,319,05
2502,ABI-L1b-RadC,2022,319,06
2503,ABI-L1b-RadC,2022,319,07
2504,ABI-L1b-RadC,2022,319,08
2505,ABI-L1b-RadC,2022,319,09
2506,ABI-L1b-RadC,2022,319,10
2507,ABI-L1b-RadC,2022,319,11
2508,ABI-L1b-RadC,2022,319,12
2509,ABI-L1b-RadC,2022,319,13
2510,ABI-L1b-RadC,2022,319,14
2511,ABI-L1b-RadC,2022,319,15
2512,ABI-L1b-RadC,2022,319,16
2513,ABI-L1b-RadC,2022,319,17
2514,ABI-L1b-RadC,2022,319,18
2515,ABI-L1b-RadC,2022,319,19
2516,ABI-L1b-RadC,2022,319,20
2517,ABI-L1b-RadC,2022,319,21
2518,ABI-L1b-RadC,2022,319,22
2519,ABI-L1b-RadC,2022,319,23
2520,ABI-L1b-RadC,2022,320,00
2521,ABI-L1b-RadC,2022,320,01
2522,ABI-L1b-RadC,2022,320,02
2523,ABI-L1b-RadC,2022,320,03
2524,ABI-L1b-RadC,2022,320,04
2525,ABI-L1b-RadC,2022,320,05
2526,ABI-L1b-RadC,2022,320,06
2527,ABI-L1b-RadC,2022,320,07
2528,ABI-L1b-RadC,2022,320,08
2529,ABI-L1b-RadC,2022,320,09
2530,ABI-L1b-RadC,2022,320,10
2531,ABI-L1b-RadC,2022,320,11
2532,ABI-L1b-RadC,2022,320,12
2533,ABI-L1b-RadC,2022,320,13
2534,ABI-L1b-RadC,2022,320,14
2535,ABI-L1b-RadC,2022,320,15
2536,ABI-L1b-RadC,2022,320,16
2537,ABI-L1b-RadC,2022,320,21
2538,ABI-L1b-RadC,2022,320,22
2539,ABI-L1b-RadC,2022,320,23
2540,ABI-L1b-RadC,2022,321,00
2541,ABI-L1b-RadC,2022,321,01
2542,ABI-L1b-RadC,2022,321,02
2543,ABI-L1b-RadC,2022,321,03
2544,ABI-L1b-RadC,2022,321,04
2545,ABI-L1b-RadC,2022,321,05
2546,ABI-L1b-RadC,2022,321,06
2547,ABI-L1b-RadC,2022,321,07
2548,ABI-L1b-RadC,2022,321,08
2549,ABI-L1b-RadC,2022,321,09
2550,ABI-L1b-RadC,2022,321,10
2551,ABI-L1b-RadC,2022,321,11
2552,ABI-L1b-RadC,2022,321,12
2553,ABI-L1b-RadC,2022,321,13
2554,ABI-L1b-RadC,2022,321,14
2555,ABI-L1b-RadC,2022,321,15
2556,ABI-L1b-RadC,2022,321,19
2557,ABI-L1b-RadC,2022,321,20
2558,ABI-L1b-RadC,2022,321,21
2559,ABI-L1b-RadC,2022,321,22
2560,ABI-L1b-RadC,2022,321,23
2561,ABI-L1b-RadC,2022,322,00
2562,ABI-L1b-RadC,2022,322,01
2563,ABI-L1b-RadC,2022,322,02
2564,ABI-L1b-RadC,2022,322,03
2565,ABI-L1b-RadC,2022,322,04
2566,ABI-L1b-RadC,2022,322,05
2567,ABI-L1b-RadC,2022,322,06
2568,ABI-L1b-RadC,2022,322,07
2569,ABI-L1b-RadC,2022,322,08
2570,ABI-L1b-RadC,2022,322,09
2571,ABI-L1b-RadC,2022,322,10
2572,ABI-L1b-RadC,2022,322,11
2573,ABI-L1b-RadC,2022,322,12
2574,ABI-L1b-RadC,2022,322,13
2575,ABI-L1b-RadC,2022,322,14
2576,ABI-L1b-RadC,2022,322,15
2577,ABI-L1b-RadC,2022,322,16
2578,ABI-L1b-RadC,2022,322,17
2579,ABI-L1b-RadC,2022,322,18
2580,ABI-L1b-RadC,2022,322,19
2581,ABI-L1b-RadC,2022,322,20
2582,ABI-L1b-RadC,2022,322,21
2583,ABI-L1b-RadC,2022,322,22
2584,ABI-L1b-RadC,2022,322,23
2585,ABI-L1b-RadC,2022,323,00
